YEAR,MO,DY,HR,T2M
2017,11,8,15,7.51
2017,11,8,16,6.63
2017,11,8,17,6.36
2017,11,8,18,6.2
2017,11,8,19,5.96
2017,11,8,20,5.75
2017,11,8,21,5.61
2017,11,8,22,5.59
2017,11,8,23,5.58
2017,11,9,0,5.53
2017,11,9,1,5.42
2017,11,9,2,5.31
2017,11,9,3,5.15
2017,11,9,4,5.09
2017,11,9,5,5.1
2017,11,9,6,5.26
2017,11,9,7,5.53
2017,11,9,8,6.01
2017,11,9,9,6.83
2017,11,9,10,8.16
2017,11,9,11,9.26
2017,11,9,12,9.68
2017,11,9,13,9.6
2017,11,9,14,9.55
2017,11,9,15,9.57
2017,11,9,16,9.27
2017,11,9,17,8.34
2017,11,9,18,7.21
2017,11,9,19,6.28
2017,11,9,20,5.62
2017,11,9,21,5.22
2017,11,9,22,5.43
2017,11,9,23,5.78
2017,11,10,0,5.99
2017,11,10,1,6.2
2017,11,10,2,6.22
2017,11,10,3,6.33
2017,11,10,4,6.4
2017,11,10,5,6.31
2017,11,10,6,6.53
2017,11,10,7,6.72
2017,11,10,8,6.78
2017,11,10,9,6.88
2017,11,10,10,7.1
2017,11,10,11,7.29
2017,11,10,12,7.23
2017,11,10,13,6.81
2017,11,10,14,6.22
2017,11,10,15,5.61
2017,11,10,16,5.1
2017,11,10,17,5.01
2017,11,10,18,5.04
2017,11,10,19,5.07
2017,11,10,20,5.05
2017,11,10,21,4.96
2017,11,10,22,4.84
2017,11,10,23,4.72
2017,11,11,0,4.62
2017,11,11,1,4.5
2017,11,11,2,4.42
2017,11,11,3,4.34
2017,11,11,4,4.15
2017,11,11,5,3.91
2017,11,11,6,3.59
2017,11,11,7,3.44
2017,11,11,8,3.46
2017,11,11,9,4.09
2017,11,11,10,4.95
2017,11,11,11,5.73
2017,11,11,12,6.19
2017,11,11,13,6.26
2017,11,11,14,6.01
2017,11,11,15,5.37
2017,11,11,16,4.23
2017,11,11,17,3.5
2017,11,11,18,3.21
2017,11,11,19,3.09
2017,11,11,20,3.05
2017,11,11,21,3.2
2017,11,11,22,3.66
2017,11,11,23,4.26
2017,11,12,0,4.76
2017,11,12,1,5.11
2017,11,12,2,5.23
2017,11,12,3,5.18
2017,11,12,4,5.02
2017,11,12,5,4.74
2017,11,12,6,4.47
2017,11,12,7,4.35
2017,11,12,8,4.32
2017,11,12,9,5.09
2017,11,12,10,6.09
2017,11,12,11,6.85
2017,11,12,12,7.29
2017,11,12,13,7.36
2017,11,12,14,7.06
2017,11,12,15,5.92
2017,11,12,16,4.1
2017,11,12,17,3.21
2017,11,12,18,2.38
2017,11,12,19,1.62
2017,11,12,20,1.16
2017,11,12,21,0.87
2017,11,12,22,0.76
2017,11,12,23,0.4
2017,11,13,0,0.11
2017,11,13,1,0.06
2017,11,13,2,0.13
2017,11,13,3,0.0
2017,11,13,4,0.05
2017,11,13,5,0.25
2017,11,13,6,0.24
2017,11,13,7,0.12
2017,11,13,8,0.73
2017,11,13,9,1.95
2017,11,13,10,2.95
2017,11,13,11,4.18
2017,11,13,12,5.17
2017,11,13,13,5.5
2017,11,13,14,5.21
2017,11,13,15,4.02
2017,11,13,16,2.54
2017,11,13,17,2.16
2017,11,13,18,1.67
2017,11,13,19,1.55
2017,11,13,20,1.76
2017,11,13,21,1.99
2017,11,13,22,2.14
2017,11,13,23,2.0
2017,11,14,0,1.87
2017,11,14,1,1.81
2017,11,14,2,1.81
2017,11,14,3,2.01
2017,11,14,4,2.89
2017,11,14,5,3.49
2017,11,14,6,3.73
2017,11,14,7,4.07
2017,11,14,8,4.48
2017,11,14,9,5.17
2017,11,14,10,6.51
2017,11,14,11,8.18
2017,11,14,12,8.91
2017,11,14,13,8.86
2017,11,14,14,8.55
2017,11,14,15,7.77
2017,11,14,16,6.55
2017,11,14,17,5.55
2017,11,14,18,4.43
2017,11,14,19,4.14
2017,11,14,20,4.06
2017,11,14,21,3.95
2017,11,14,22,3.91
2017,11,14,23,4.14
2017,11,15,0,4.42
2017,11,15,1,4.66
2017,11,15,2,4.98
2017,11,15,3,5.37
2017,11,15,4,5.37
2017,11,15,5,5.41
2017,11,15,6,5.34
2017,11,15,7,5.04
2017,11,15,8,4.72
2017,11,15,9,5.92
2017,11,15,10,7.2
2017,11,15,11,8.18
2017,11,15,12,8.91
2017,11,15,13,9.22
2017,11,15,14,8.78
2017,11,15,15,6.98
2017,11,15,16,4.66
2017,11,15,17,3.85
2017,11,15,18,3.86
2017,11,15,19,4.02
2017,11,15,20,4.01
2017,11,15,21,3.89
2017,11,15,22,3.66
2017,11,15,23,3.38
2017,11,16,0,2.97
2017,11,16,1,2.64
2017,11,16,2,2.61
2017,11,16,3,3.59
2017,11,16,4,4.37
2017,11,16,5,4.43
2017,11,16,6,4.47
2017,11,16,7,4.75
2017,11,16,8,5.36
2017,11,16,9,6.33
2017,11,16,10,7.19
2017,11,16,11,8.02
2017,11,16,12,8.9
2017,11,16,13,9.44
2017,11,16,14,9.42
2017,11,16,15,9.22
2017,11,16,16,9.18
2017,11,16,17,9.12
2017,11,16,18,9.04
2017,11,16,19,8.37
2017,11,16,20,7.06
2017,11,16,21,5.52
2017,11,16,22,4.51
2017,11,16,23,4.15
2017,11,17,0,3.92
2017,11,17,1,3.69
2017,11,17,2,3.65
2017,11,17,3,3.78
2017,11,17,4,3.8
2017,11,17,5,3.53
2017,11,17,6,3.17
2017,11,17,7,3.23
2017,11,17,8,3.55
2017,11,17,9,4.76
2017,11,17,10,6.0
2017,11,17,11,7.05
2017,11,17,12,7.77
2017,11,17,13,7.99
2017,11,17,14,7.64
2017,11,17,15,6.73
2017,11,17,16,6.04
2017,11,17,17,5.95
2017,11,17,18,6.04
2017,11,17,19,6.1
2017,11,17,20,6.09
2017,11,17,21,6.08
2017,11,17,22,6.21
2017,11,17,23,6.48
2017,11,18,0,6.67
2017,11,18,1,6.77
2017,11,18,2,6.82
2017,11,18,3,6.82
2017,11,18,4,6.71
2017,11,18,5,6.57
2017,11,18,6,6.21
2017,11,18,7,5.68
2017,11,18,8,5.09
2017,11,18,9,4.61
2017,11,18,10,4.49
2017,11,18,11,4.75
2017,11,18,12,5.16
2017,11,18,13,5.43
2017,11,18,14,5.36
2017,11,18,15,5.01
2017,11,18,16,4.88
2017,11,18,17,5.14
2017,11,18,18,5.51
2017,11,18,19,5.71
2017,11,18,20,5.84
2017,11,18,21,5.76
2017,11,18,22,5.65
2017,11,18,23,5.61
2017,11,19,0,5.58
2017,11,19,1,5.45
2017,11,19,2,5.47
2017,11,19,3,5.85
2017,11,19,4,6.05
2017,11,19,5,5.84
2017,11,19,6,5.27
2017,11,19,7,4.31
2017,11,19,8,3.24
2017,11,19,9,2.8
2017,11,19,10,3.27
2017,11,19,11,4.08
2017,11,19,12,4.65
2017,11,19,13,4.64
2017,11,19,14,4.12
2017,11,19,15,2.84
2017,11,19,16,0.71
2017,11,19,17,-0.24
2017,11,19,18,-0.88
2017,11,19,19,-1.22
2017,11,19,20,-1.16
2017,11,19,21,-1.04
2017,11,19,22,-0.79
2017,11,19,23,0.36
2017,11,20,0,1.42
2017,11,20,1,2.29
2017,11,20,2,2.57
2017,11,20,3,2.82
2017,11,20,4,2.67
2017,11,20,5,2.26
2017,11,20,6,1.88
2017,11,20,7,1.67
2017,11,20,8,1.49
2017,11,20,9,2.22
2017,11,20,10,3.4
2017,11,20,11,4.4
2017,11,20,12,4.98
2017,11,20,13,5.16
2017,11,20,14,4.77
2017,11,20,15,4.12
2017,11,20,16,3.69
2017,11,20,17,3.45
2017,11,20,18,3.12
2017,11,20,19,2.98
2017,11,20,20,2.78
2017,11,20,21,2.48
2017,11,20,22,2.05
2017,11,20,23,1.47
2017,11,21,0,1.4
2017,11,21,1,1.63
2017,11,21,2,1.91
2017,11,21,3,2.2
2017,11,21,4,2.22
2017,11,21,5,1.98
2017,11,21,6,1.56
2017,11,21,7,1.2
2017,11,21,8,1.1
2017,11,21,9,1.21
2017,11,21,10,1.43
2017,11,21,11,1.81
2017,11,21,12,2.04
2017,11,21,13,2.26
2017,11,21,14,2.32
2017,11,21,15,2.29
2017,11,21,16,2.17
2017,11,21,17,2.31
2017,11,21,18,2.67
2017,11,21,19,3.11
2017,11,21,20,3.46
2017,11,21,21,3.58
2017,11,21,22,3.67
2017,11,21,23,3.68
2017,11,22,0,3.42
2017,11,22,1,3.15
2017,11,22,2,3.49
2017,11,22,3,4.48
2017,11,22,4,5.96
2017,11,22,5,7.47
2017,11,22,6,8.96
2017,11,22,7,9.75
2017,11,22,8,9.97
2017,11,22,9,10.2
2017,11,22,10,10.64
2017,11,22,11,11.03
2017,11,22,12,11.27
2017,11,22,13,11.16
2017,11,22,14,10.96
2017,11,22,15,10.83
2017,11,22,16,10.68
2017,11,22,17,10.33
2017,11,22,18,9.91
2017,11,22,19,9.54
2017,11,22,20,9.06
2017,11,22,21,8.4
2017,11,22,22,7.79
2017,11,22,23,7.37
2017,11,23,0,7.06
2017,11,23,1,6.86
2017,11,23,2,6.87
2017,11,23,3,7.06
2017,11,23,4,7.47
2017,11,23,5,7.98
2017,11,23,6,8.33
2017,11,23,7,8.57
2017,11,23,8,8.75
2017,11,23,9,9.13
2017,11,23,10,9.69
2017,11,23,11,10.06
2017,11,23,12,10.06
2017,11,23,13,9.92
2017,11,23,14,9.89
2017,11,23,15,9.38
2017,11,23,16,7.75
2017,11,23,17,6.54
2017,11,23,18,6.14
2017,11,23,19,6.03
2017,11,23,20,6.17
2017,11,23,21,6.52
2017,11,23,22,6.94
2017,11,23,23,7.36
2017,11,24,0,7.39
2017,11,24,1,7.04
2017,11,24,2,6.67
2017,11,24,3,6.41
2017,11,24,4,6.2
2017,11,24,5,5.83
2017,11,24,6,5.35
2017,11,24,7,4.79
2017,11,24,8,4.41
2017,11,24,9,4.97
2017,11,24,10,6.11
2017,11,24,11,6.72
2017,11,24,12,6.82
2017,11,24,13,6.63
2017,11,24,14,6.22
2017,11,24,15,5.27
2017,11,24,16,4.63
2017,11,24,17,4.39
2017,11,24,18,4.04
2017,11,24,19,3.59
2017,11,24,20,2.97
2017,11,24,21,2.42
2017,11,24,22,1.96
2017,11,24,23,1.7
2017,11,25,0,1.59
2017,11,25,1,1.59
2017,11,25,2,1.68
2017,11,25,3,1.84
2017,11,25,4,1.97
2017,11,25,5,2.05
2017,11,25,6,2.08
2017,11,25,7,2.13
2017,11,25,8,2.12
2017,11,25,9,2.71
2017,11,25,10,3.7
2017,11,25,11,4.24
2017,11,25,12,4.54
2017,11,25,13,4.57
2017,11,25,14,4.12
2017,11,25,15,3.0
2017,11,25,16,1.91
2017,11,25,17,1.62
2017,11,25,18,1.36
2017,11,25,19,0.99
2017,11,25,20,1.09
2017,11,25,21,1.4
2017,11,25,22,1.72
2017,11,25,23,2.01
2017,11,26,0,2.36
2017,11,26,1,2.49
2017,11,26,2,2.73
2017,11,26,3,3.02
2017,11,26,4,3.14
2017,11,26,5,3.32
2017,11,26,6,3.71
2017,11,26,7,4.11
2017,11,26,8,4.23
2017,11,26,9,4.6
2017,11,26,10,5.02
2017,11,26,11,5.56
2017,11,26,12,5.98
2017,11,26,13,6.1
2017,11,26,14,5.99
2017,11,26,15,5.76
2017,11,26,16,5.52
2017,11,26,17,5.46
2017,11,26,18,5.44
2017,11,26,19,5.51
2017,11,26,20,5.49
2017,11,26,21,5.42
2017,11,26,22,5.34
2017,11,26,23,5.26
2017,11,27,0,5.21
2017,11,27,1,5.01
2017,11,27,2,4.87
2017,11,27,3,4.7
2017,11,27,4,4.52
2017,11,27,5,4.16
2017,11,27,6,3.73
2017,11,27,7,3.42
2017,11,27,8,3.2
2017,11,27,9,3.34
2017,11,27,10,3.66
2017,11,27,11,3.78
2017,11,27,12,3.47
2017,11,27,13,3.3
2017,11,27,14,3.8
2017,11,27,15,4.7
2017,11,27,16,5.19
2017,11,27,17,5.14
2017,11,27,18,4.44
2017,11,27,19,3.65
2017,11,27,20,3.47
2017,11,27,21,3.39
2017,11,27,22,3.12
2017,11,27,23,2.88
2017,11,28,0,2.86
2017,11,28,1,2.68
2017,11,28,2,2.0
2017,11,28,3,1.64
2017,11,28,4,1.85
2017,11,28,5,2.62
2017,11,28,6,2.93
2017,11,28,7,2.76
2017,11,28,8,2.47
2017,11,28,9,2.27
2017,11,28,10,2.45
2017,11,28,11,2.78
2017,11,28,12,3.19
2017,11,28,13,3.61
2017,11,28,14,3.79
2017,11,28,15,3.52
2017,11,28,16,3.09
2017,11,28,17,2.76
2017,11,28,18,2.37
2017,11,28,19,2.12
2017,11,28,20,1.87
2017,11,28,21,1.68
2017,11,28,22,1.58
2017,11,28,23,1.48
2017,11,29,0,1.32
2017,11,29,1,1.1
2017,11,29,2,0.83
2017,11,29,3,0.5
2017,11,29,4,0.14
2017,11,29,5,-0.4
2017,11,29,6,-0.8
2017,11,29,7,-0.97
2017,11,29,8,-1.08
2017,11,29,9,-0.66
2017,11,29,10,0.42
2017,11,29,11,1.29
2017,11,29,12,1.99
2017,11,29,13,2.39
2017,11,29,14,2.0
2017,11,29,15,0.59
2017,11,29,16,-0.23
2017,11,29,17,-0.46
2017,11,29,18,-0.74
2017,11,29,19,-0.81
2017,11,29,20,-0.63
2017,11,29,21,-0.44
2017,11,29,22,-0.51
2017,11,29,23,-0.69
2017,11,30,0,-0.85
2017,11,30,1,-0.98
2017,11,30,2,-1.15
2017,11,30,3,-1.41
2017,11,30,4,-1.76
2017,11,30,5,-2.02
2017,11,30,6,-1.94
2017,11,30,7,-1.73
2017,11,30,8,-1.62
2017,11,30,9,-1.46
2017,11,30,10,-0.89
2017,11,30,11,-0.22
2017,11,30,12,0.23
2017,11,30,13,0.49
2017,11,30,14,0.5
2017,11,30,15,-0.12
2017,11,30,16,-0.55
2017,11,30,17,-0.67
2017,11,30,18,-0.92
2017,11,30,19,-1.27
2017,11,30,20,-1.25
2017,11,30,21,-1.03
2017,11,30,22,-0.84
2017,11,30,23,-0.7
2017,12,1,0,-0.55
2017,12,1,1,-0.4
2017,12,1,2,-0.22
2017,12,1,3,-0.12
2017,12,1,4,-0.16
2017,12,1,5,-0.18
2017,12,1,6,-0.23
2017,12,1,7,-0.02
2017,12,1,8,0.27
2017,12,1,9,0.6
2017,12,1,10,1.2
2017,12,1,11,1.74
2017,12,1,12,2.07
2017,12,1,13,2.16
2017,12,1,14,1.84
2017,12,1,15,0.75
2017,12,1,16,-0.6
2017,12,1,17,-1.12
2017,12,1,18,-1.34
2017,12,1,19,-1.7
2017,12,1,20,-2.05
2017,12,1,21,-2.24
2017,12,1,22,-1.97
2017,12,1,23,-1.82
2017,12,2,0,-1.91
2017,12,2,1,-2.05
2017,12,2,2,-2.03
2017,12,2,3,-1.75
2017,12,2,4,-1.23
2017,12,2,5,-0.6
2017,12,2,6,-0.21
2017,12,2,7,0.12
2017,12,2,8,0.49
2017,12,2,9,1.42
2017,12,2,10,2.73
2017,12,2,11,3.6
2017,12,2,12,4.02
2017,12,2,13,3.98
2017,12,2,14,3.81
2017,12,2,15,3.64
2017,12,2,16,3.68
2017,12,2,17,3.67
2017,12,2,18,3.73
2017,12,2,19,3.87
2017,12,2,20,4.19
2017,12,2,21,4.44
2017,12,2,22,4.42
2017,12,2,23,4.46
2017,12,3,0,4.65
2017,12,3,1,5.03
2017,12,3,2,5.4
2017,12,3,3,5.84
2017,12,3,4,6.3
2017,12,3,5,6.53
2017,12,3,6,6.35
2017,12,3,7,5.67
2017,12,3,8,4.49
2017,12,3,9,4.29
2017,12,3,10,4.79
2017,12,3,11,5.55
2017,12,3,12,6.17
2017,12,3,13,6.42
2017,12,3,14,6.04
2017,12,3,15,4.91
2017,12,3,16,3.49
2017,12,3,17,2.69
2017,12,3,18,2.41
2017,12,3,19,2.26
2017,12,3,20,2.13
2017,12,3,21,2.0
2017,12,3,22,1.82
2017,12,3,23,1.63
2017,12,4,0,1.53
2017,12,4,1,1.57
2017,12,4,2,1.3
2017,12,4,3,1.11
2017,12,4,4,0.98
2017,12,4,5,0.92
2017,12,4,6,0.86
2017,12,4,7,0.78
2017,12,4,8,0.73
2017,12,4,9,1.3
2017,12,4,10,2.52
2017,12,4,11,3.5
2017,12,4,12,4.11
2017,12,4,13,4.23
2017,12,4,14,3.72
2017,12,4,15,2.6
2017,12,4,16,1.48
2017,12,4,17,1.39
2017,12,4,18,1.74
2017,12,4,19,1.77
2017,12,4,20,2.07
2017,12,4,21,2.78
2017,12,4,22,4.14
2017,12,4,23,5.62
2017,12,5,0,6.36
2017,12,5,1,6.46
2017,12,5,2,6.24
2017,12,5,3,6.05
2017,12,5,4,6.09
2017,12,5,5,6.22
2017,12,5,6,6.67
2017,12,5,7,6.99
2017,12,5,8,7.2
2017,12,5,9,7.35
2017,12,5,10,7.49
2017,12,5,11,7.58
2017,12,5,12,7.72
2017,12,5,13,7.84
2017,12,5,14,7.79
2017,12,5,15,7.55
2017,12,5,16,7.5
2017,12,5,17,7.5
2017,12,5,18,7.44
2017,12,5,19,7.37
2017,12,5,20,7.23
2017,12,5,21,7.13
2017,12,5,22,7.03
2017,12,5,23,6.9
2017,12,6,0,6.84
2017,12,6,1,6.8
2017,12,6,2,6.72
2017,12,6,3,6.77
2017,12,6,4,6.9
2017,12,6,5,7.06
2017,12,6,6,7.25
2017,12,6,7,7.53
2017,12,6,8,7.8
2017,12,6,9,8.01
2017,12,6,10,8.21
2017,12,6,11,8.39
2017,12,6,12,8.48
2017,12,6,13,8.48
2017,12,6,14,8.38
2017,12,6,15,8.18
2017,12,6,16,8.0
2017,12,6,17,7.86
2017,12,6,18,7.68
2017,12,6,19,7.52
2017,12,6,20,7.52
2017,12,6,21,7.58
2017,12,6,22,7.62
2017,12,6,23,7.65
2017,12,7,0,7.67
2017,12,7,1,7.73
2017,12,7,2,7.79
2017,12,7,3,7.83
2017,12,7,4,7.89
2017,12,7,5,7.9
2017,12,7,6,7.78
2017,12,7,7,7.5
2017,12,7,8,7.03
2017,12,7,9,6.49
2017,12,7,10,6.04
2017,12,7,11,5.69
2017,12,7,12,5.56
2017,12,7,13,5.75
2017,12,7,14,6.09
2017,12,7,15,6.48
2017,12,7,16,6.88
2017,12,7,17,6.98
2017,12,7,18,6.71
2017,12,7,19,6.37
2017,12,7,20,6.08
2017,12,7,21,5.87
2017,12,7,22,5.74
2017,12,7,23,5.55
2017,12,8,0,5.31
2017,12,8,1,5.02
2017,12,8,2,4.7
2017,12,8,3,4.37
2017,12,8,4,3.87
2017,12,8,5,3.45
2017,12,8,6,3.19
2017,12,8,7,3.09
2017,12,8,8,3.13
2017,12,8,9,3.39
2017,12,8,10,3.74
2017,12,8,11,4.1
2017,12,8,12,4.35
2017,12,8,13,4.34
2017,12,8,14,3.95
2017,12,8,15,3.33
2017,12,8,16,2.88
2017,12,8,17,2.63
2017,12,8,18,2.56
2017,12,8,19,2.63
2017,12,8,20,2.61
2017,12,8,21,2.68
2017,12,8,22,2.82
2017,12,8,23,2.87
2017,12,9,0,2.82
2017,12,9,1,2.83
2017,12,9,2,2.94
2017,12,9,3,2.92
2017,12,9,4,2.82
2017,12,9,5,2.77
2017,12,9,6,2.87
2017,12,9,7,2.85
2017,12,9,8,2.82
2017,12,9,9,2.81
2017,12,9,10,3.15
2017,12,9,11,3.61
2017,12,9,12,3.83
2017,12,9,13,3.6
2017,12,9,14,3.02
2017,12,9,15,2.3
2017,12,9,16,1.75
2017,12,9,17,1.39
2017,12,9,18,1.2
2017,12,9,19,1.0
2017,12,9,20,0.87
2017,12,9,21,0.73
2017,12,9,22,0.57
2017,12,9,23,0.47
2017,12,10,0,0.29
2017,12,10,1,0.14
2017,12,10,2,0.1
2017,12,10,3,0.14
2017,12,10,4,-0.11
2017,12,10,5,-0.29
2017,12,10,6,-0.53
2017,12,10,7,-0.52
2017,12,10,8,-0.39
2017,12,10,9,-0.01
2017,12,10,10,0.4
2017,12,10,11,0.78
2017,12,10,12,1.07
2017,12,10,13,1.23
2017,12,10,14,1.14
2017,12,10,15,0.76
2017,12,10,16,0.29
2017,12,10,17,-0.13
2017,12,10,18,-0.42
2017,12,10,19,-0.54
2017,12,10,20,-0.52
2017,12,10,21,-0.57
2017,12,10,22,-0.56
2017,12,10,23,-0.61
2017,12,11,0,-0.89
2017,12,11,1,-1.18
2017,12,11,2,-1.5
2017,12,11,3,-1.95
2017,12,11,4,-2.45
2017,12,11,5,-2.68
2017,12,11,6,-2.8
2017,12,11,7,-2.86
2017,12,11,8,-2.86
2017,12,11,9,-2.26
2017,12,11,10,-0.77
2017,12,11,11,0.05
2017,12,11,12,0.42
2017,12,11,13,0.39
2017,12,11,14,0.12
2017,12,11,15,-0.25
2017,12,11,16,-0.4
2017,12,11,17,-0.51
2017,12,11,18,-0.57
2017,12,11,19,-0.59
2017,12,11,20,-0.54
2017,12,11,21,-0.45
2017,12,11,22,-0.41
2017,12,11,23,-0.41
2017,12,12,0,-0.47
2017,12,12,1,-0.54
2017,12,12,2,-0.57
2017,12,12,3,-0.47
2017,12,12,4,-0.34
2017,12,12,5,-0.34
2017,12,12,6,-0.32
2017,12,12,7,-0.29
2017,12,12,8,-0.29
2017,12,12,9,-0.33
2017,12,12,10,-0.05
2017,12,12,11,0.43
2017,12,12,12,0.8
2017,12,12,13,0.9
2017,12,12,14,0.15
2017,12,12,15,-1.36
2017,12,12,16,-1.6
2017,12,12,17,-0.75
2017,12,12,18,0.52
2017,12,12,19,1.5
2017,12,12,20,1.99
2017,12,12,21,2.22
2017,12,12,22,2.46
2017,12,12,23,2.76
2017,12,13,0,2.87
2017,12,13,1,2.93
2017,12,13,2,2.97
2017,12,13,3,2.95
2017,12,13,4,2.83
2017,12,13,5,2.65
2017,12,13,6,2.38
2017,12,13,7,2.08
2017,12,13,8,1.83
2017,12,13,9,1.58
2017,12,13,10,1.47
2017,12,13,11,1.6
2017,12,13,12,1.91
2017,12,13,13,2.2
2017,12,13,14,2.34
2017,12,13,15,2.21
2017,12,13,16,1.96
2017,12,13,17,1.69
2017,12,13,18,1.46
2017,12,13,19,1.3
2017,12,13,20,1.18
2017,12,13,21,1.13
2017,12,13,22,1.23
2017,12,13,23,1.43
2017,12,14,0,1.74
2017,12,14,1,1.98
2017,12,14,2,2.04
2017,12,14,3,1.74
2017,12,14,4,1.26
2017,12,14,5,1.01
2017,12,14,6,1.06
2017,12,14,7,1.53
2017,12,14,8,1.81
2017,12,14,9,2.27
2017,12,14,10,2.76
2017,12,14,11,2.99
2017,12,14,12,3.06
2017,12,14,13,3.02
2017,12,14,14,2.82
2017,12,14,15,2.41
2017,12,14,16,2.16
2017,12,14,17,2.08
2017,12,14,18,2.1
2017,12,14,19,2.25
2017,12,14,20,2.21
2017,12,14,21,2.04
2017,12,14,22,1.92
2017,12,14,23,1.76
2017,12,15,0,1.65
2017,12,15,1,1.49
2017,12,15,2,1.22
2017,12,15,3,1.0
2017,12,15,4,0.79
2017,12,15,5,0.6
2017,12,15,6,0.58
2017,12,15,7,0.58
2017,12,15,8,0.56
2017,12,15,9,0.72
2017,12,15,10,1.54
2017,12,15,11,2.15
2017,12,15,12,2.46
2017,12,15,13,2.36
2017,12,15,14,1.69
2017,12,15,15,0.75
2017,12,15,16,0.47
2017,12,15,17,0.48
2017,12,15,18,0.45
2017,12,15,19,0.55
2017,12,15,20,0.65
2017,12,15,21,0.43
2017,12,15,22,0.05
2017,12,15,23,-0.24
2017,12,16,0,-0.56
2017,12,16,1,-0.79
2017,12,16,2,-1.3
2017,12,16,3,-1.75
2017,12,16,4,-2.19
2017,12,16,5,-2.45
2017,12,16,6,-2.7
2017,12,16,7,-2.94
2017,12,16,8,-3.15
2017,12,16,9,-2.83
2017,12,16,10,-1.25
2017,12,16,11,0.12
2017,12,16,12,0.76
2017,12,16,13,0.69
2017,12,16,14,-0.57
2017,12,16,15,-2.41
2017,12,16,16,-3.08
2017,12,16,17,-3.14
2017,12,16,18,-3.23
2017,12,16,19,-3.24
2017,12,16,20,-3.26
2017,12,16,21,-3.08
2017,12,16,22,-2.78
2017,12,16,23,-2.19
2017,12,17,0,-1.65
2017,12,17,1,-1.48
2017,12,17,2,-1.5
2017,12,17,3,-1.67
2017,12,17,4,-2.04
2017,12,17,5,-2.5
2017,12,17,6,-2.97
2017,12,17,7,-3.19
2017,12,17,8,-3.23
2017,12,17,9,-2.74
2017,12,17,10,-1.67
2017,12,17,11,-0.87
2017,12,17,12,-0.26
2017,12,17,13,0.02
2017,12,17,14,-0.57
2017,12,17,15,-1.56
2017,12,17,16,-1.52
2017,12,17,17,-0.96
2017,12,17,18,-0.74
2017,12,17,19,-0.42
2017,12,17,20,-0.14
2017,12,17,21,0.16
2017,12,17,22,0.46
2017,12,17,23,0.69
2017,12,18,0,0.82
2017,12,18,1,0.86
2017,12,18,2,0.91
2017,12,18,3,0.93
2017,12,18,4,0.83
2017,12,18,5,0.7
2017,12,18,6,0.54
2017,12,18,7,0.34
2017,12,18,8,0.23
2017,12,18,9,0.3
2017,12,18,10,0.76
2017,12,18,11,1.22
2017,12,18,12,1.66
2017,12,18,13,1.94
2017,12,18,14,2.04
2017,12,18,15,1.98
2017,12,18,16,1.93
2017,12,18,17,1.73
2017,12,18,18,1.4
2017,12,18,19,1.46
2017,12,18,20,1.62
2017,12,18,21,1.75
2017,12,18,22,1.9
2017,12,18,23,1.93
2017,12,19,0,1.65
2017,12,19,1,1.46
2017,12,19,2,1.35
2017,12,19,3,1.27
2017,12,19,4,1.33
2017,12,19,5,1.27
2017,12,19,6,1.19
2017,12,19,7,1.18
2017,12,19,8,1.25
2017,12,19,9,1.54
2017,12,19,10,2.06
2017,12,19,11,2.45
2017,12,19,12,2.68
2017,12,19,13,2.81
2017,12,19,14,2.7
2017,12,19,15,2.44
2017,12,19,16,2.54
2017,12,19,17,2.77
2017,12,19,18,2.99
2017,12,19,19,3.07
2017,12,19,20,3.06
2017,12,19,21,3.03
2017,12,19,22,3.03
2017,12,19,23,3.18
2017,12,20,0,3.4
2017,12,20,1,3.57
2017,12,20,2,3.75
2017,12,20,3,3.88
2017,12,20,4,3.92
2017,12,20,5,4.12
2017,12,20,6,4.29
2017,12,20,7,4.56
2017,12,20,8,4.88
2017,12,20,9,5.27
2017,12,20,10,5.9
2017,12,20,11,6.49
2017,12,20,12,7.01
2017,12,20,13,7.29
2017,12,20,14,7.36
2017,12,20,15,7.18
2017,12,20,16,7.0
2017,12,20,17,6.86
2017,12,20,18,6.73
2017,12,20,19,6.67
2017,12,20,20,6.6
2017,12,20,21,6.61
2017,12,20,22,6.53
2017,12,20,23,6.22
2017,12,21,0,5.73
2017,12,21,1,5.15
2017,12,21,2,4.72
2017,12,21,3,4.55
2017,12,21,4,4.46
2017,12,21,5,4.23
2017,12,21,6,4.18
2017,12,21,7,4.25
2017,12,21,8,4.35
2017,12,21,9,4.63
2017,12,21,10,5.18
2017,12,21,11,5.74
2017,12,21,12,6.15
2017,12,21,13,6.33
2017,12,21,14,6.32
2017,12,21,15,6.03
2017,12,21,16,5.85
2017,12,21,17,5.7
2017,12,21,18,5.5
2017,12,21,19,5.23
2017,12,21,20,4.96
2017,12,21,21,4.76
2017,12,21,22,4.56
2017,12,21,23,4.45
2017,12,22,0,4.32
2017,12,22,1,4.18
2017,12,22,2,4.0
2017,12,22,3,3.81
2017,12,22,4,3.82
2017,12,22,5,3.86
2017,12,22,6,3.94
2017,12,22,7,3.62
2017,12,22,8,3.38
2017,12,22,9,3.49
2017,12,22,10,4.2
2017,12,22,11,4.75
2017,12,22,12,5.15
2017,12,22,13,5.43
2017,12,22,14,5.15
2017,12,22,15,4.34
2017,12,22,16,3.84
2017,12,22,17,3.82
2017,12,22,18,3.92
2017,12,22,19,3.93
2017,12,22,20,3.63
2017,12,22,21,3.45
